Gene name	Transcript length (including UTRs and CDS)
ACBD4	1579
ACBD4	2241
ACBD4	1986
ACBD4	876
ACBD4	1684
ACBD4	1453
ACBD4	1806
ACBD4	804
ACBD4	494
ACBD4	862
ACBD4	2026
ACBD4	1276
AC114730.2	668
PRPF38B	3693
PRPF38B	1591
PRPF38B	2043
PRPF38B	3728
PRPF38B	1352
SPTSSA	2777
AC010525.2	195
GRM6	5427
GRM6	6024
GRM6	6345
GRM6	538
GRM6	579
GRM6	6143
KIR3DP1	1294
CHRNA2	4067
CHRNA2	1468
CHRNA2	2497
CHRNA2	2515
CHRNA2	1735
CHRNA2	1858
CHRNA2	545
CHRNA2	576
CHRNA2	546
CHRNA2	576
CHRNA2	578
CHRNA2	562
CHRNA2	100
TUBB1P1	1300
ZNF454	2332
ZNF454	2142
ZNF454	629
AL392024.1	2159
BNIP1	1339
BNIP1	1184
BNIP1	1143
BNIP1	721
BNIP1	1130
AC024619.3	323
PYM1	1226
PYM1	1073
PYM1	890
PYM1	775
PYM1	499
PYM1	653
PYM1	884
ANXA3	1657
ANXA3	1335
ANXA3	307
ANXA3	1524
ANXA3	571
ANXA3	545
ANXA3	880
ANXA3	567
ANXA3	832
ANXA3	2932
AL353621.2	133
ARL6IP1	2409
ARL6IP1	948
ARL6IP1	1107
ARL6IP1	578
ARL6IP1	391
ARL6IP1	778
ARL6IP1	581
ARL6IP1	806
NOX3	2042
AC104117.1	900
PLPPR5	4139
PLPPR5	3288
PLPPR5	467
CLK1	1888
CLK1	3173
CLK1	484
CLK1	1682
CLK1	3208
CLK1	461
CLK1	1192
CLK1	1664
CLK1	2026
CLK1	435
CLK1	480
CLK1	596
CLK1	690
CLK1	626
CLK1	1843
AL158151.3	696
AC083843.2	6253
AC011477.4	609
AL161630.1	1299
AC083843.3	2186
SYNPO2	3934
SYNPO2	7295
SYNPO2	9920
SYNPO2	3588
SYNPO2	6779
SYNPO2	4298
PSD2-AS1	412
AC138028.5	558
MROH2A	254
MROH2A	252
MROH2A	146
MROH2A	5355
MROH2A	327
MROH2A	635
MROH2A	1146
MROH2A	5324
LINC01522	429
TENT4B	4635
TENT4B	2916
TENT4B	1866
TENT4B	7233
AC126915.2	190
RPS4Y1	1305
RPS4Y1	811
RPS4Y1	998
RPS4Y1	454
ZDHHC20P1	423
TRIM63	1770
TRIM63	1365
AC025048.1	542
HNRNPA1P8	951
AC074183.1	782
TFAP2D	1711
TFAP2D	697
AC093716.1	377
AC025040.2	1852
AC003984.1	4104
AC003984.1	349
UBE2WP1	340
WFDC21P	605
WFDC21P	558
WFDC21P	447
WFDC21P	630
WFDC21P	474
WFDC21P	561
WFDC21P	567
WFDC21P	466
WFDC21P	185
AL645608.7	2086
LINC00670	2953
LINC00670	1187
LINC00670	488
SZT2-AS1	699
SH3GLB1	6371
SH3GLB1	1199
SH3GLB1	584
SH3GLB1	6456
SH3GLB1	6227
AL450990.1	582
RPL7P42	679
AC005189.1	310
AL031133.1	723
AC022217.1	738
ZNF628	3847
ZNF628	472
ZNF628	3177
AC008735.3	500
ZC3H12D	5791
ZC3H12D	1335
ZC3H12D	810
ZC3H12D	753
ZC3H12D	803
RNASEH1P1	742
FAM90A3P	1395
LRRC37B	725
LRRC37B	733
LRRC37B	3091
LRRC37B	393
LRRC37B	3162
LRRC37B	2773
LRRC37B	2807
LRRC37B	2452
LRRC37B	3025
LRRC37B	792
LRRC37B	673
LRRC37B	582
LRRC37B	731
LRRC37B	637
LRRC37B	579
LRRC37B	720
LRRC37B	1281
LRRC37B	764
LRRC37B	997
LRRC37B	3025
AC025575.2	565
AF228730.1	102
ZNF528	4209
ZNF528	465
ZNF528	582
ZNF528	3978
ZNF528	579
ZNF528	590
ZNF528	514
ZNF528	625
ZNF528	544
ZNF528	501
ZNF528	3328
ZNF528	4809
AP003419.3	517
KIR2DL1	1401
KIR2DL1	1212
PRR3	2254
PRR3	1797
PRR3	3429
PRR3	1944
PRR3	2005
PRR3	391
NPAP1P3	1586
RPL7P25	721
C13orf46	3789
C13orf46	458
EFCAB9	702
AF228730.2	183
CR753812.1	612
RPS3AP30	848
SLC35F4	1908
SLC35F4	1608
SLC35F4	2700
SLC35F4	467
SLC35F4	535
SLC35F4	530
SLC35F4	358
SLC35F4	1779
CALHM4	1117
CALHM4	1311
CALHM4	568
CALHM4	1165
CALHM4	1353
AL136520.1	1322
AL136520.1	763
AC084824.4	731
AL445224.1	737
AC092336.1	415
CSNKA2IP	2706
CSNKA2IP	443
CSNKA2IP	575
CSNKA2IP	571
CSNKA2IP	544
CSNKA2IP	370
OR6C71P	1107
OR6C71P	913
QRICH2	5677
QRICH2	1500
QRICH2	2253
QRICH2	839
QRICH2	5357
AC097066.1	683
LINC01748	3229
LINC01748	5678
LINC01748	2143
LINC01748	1798
LINC01748	2864
AC010320.1	578
CTD-2194D22.4	1635
AL356056.3	551
HLA-DRB9	343
AC093765.1	881
AC019209.2	373
AC019209.1	486
RFPL4B	1900
AMT	2280
AMT	1546
AMT	3976
AMT	1831
AMT	1860
AMT	2038
AMT	1823
AMT	2677
AMT	1579
AMT	1512
AMT	2076
AMT	2379
AMT	2168
AMT	2403
AMT	2223
AMT	2855
AMT	2815
AMT	2040
AMT	1509
AMT	804
AMT	2768
AMT	2110
AMT	2448
AMT	2662
AMT	2468
AMT	4544
AMT	1827
AMT	1780
AMT	2152
AMT	1914
AMT	1276
AMT	2330
AMT	1610
AMT	1646
AMT	1991
AMT	1174
AMT	1324
AMT	1783
AMT	1945
AMT	3865
AMT	3504
AMT	3677
AMT	2260
AMT	1620
AMT	1613
AMT	2026
AMT	876
AMT	977
AMT	843
AMT	811
AMT	3243
AMT	3780
AMT	1872
AMT	798
AMT	850
AMT	546
AMT	619
CRX	433
CRX	1467
CRX	4470
CRX	164
CRX	4193
CRX	643
CRX	2275
NT5E	974
NT5E	3548
NT5E	689
NT5E	738
NT5E	3918
FAM57A	852
FAM57A	2412
FAM57A	373
FAM57A	2013
FAM57A	2386
FAM57A	867
FAM57A	677
AC109446.4	2755
MRPL16	1182
MRPL16	574
MRPL16	922
MRPL16	557
LINC01971	1048
HIST1H4K	312
HIST1H2AJ	387
AC136619.2	631
OR6M2P	2063
OR6M2P	871
AC025253.1	543
USP12	4511
USP12	712
USP12	349
AC025030.1	573
SLC7A15P	1363
AC025030.2	567
MYH15	7074
MYH15	3207
MYH15	528
AL603908.1	201
MTCO2P31	684
AC003659.1	465
ZC3H14	18281
ZC3H14	2560
ZC3H14	652
ZC3H14	6188
ZC3H14	577
ZC3H14	2075
ZC3H14	849
ZC3H14	1983
ZC3H14	813
ZC3H14	2529
ZC3H14	2195
ZC3H14	2007
ZC3H14	593
ZC3H14	580
ZC3H14	2092
ZC3H14	634
ZC3H14	400
ZC3H14	463
ZC3H14	1384
ZC3H14	1762
ZC3H14	1341
ZC3H14	908
ZC3H14	1193
ZC3H14	577
ZC3H14	502
ZC3H14	2724
SPR	1480
SPR	947
AL031666.1	1809
AC012363.1	575
CD8A	1977
CD8A	2873
CD8A	3048
CD8A	597
LINC00620	524
LINC00620	996
AC008033.3	1407
SPSB2	1205
SPSB2	1236
SPSB2	1496
SPSB2	679
SPSB2	404
AL355773.1	459
AC010210.1	1978
AC010210.1	2189
AC010210.1	260
AC010210.1	812
AC010530.1	569
PEX11A	646
PEX11A	529
PEX11A	2740
PEX11A	978
PEX11A	905
THOP1	4804
THOP1	784
THOP1	761
THOP1	421
THOP1	1872
THOP1	2977
THOP1	789
THOP1	616
THOP1	639
THOP1	1104
THOP1	702
THOP1	1877
THOP1	431
THOP1	671
ITFG2	2361
ITFG2	1884
ITFG2	3231
ITFG2	1459
ITFG2	1419
ITFG2	1935
ITFG2	587
ITFG2	449
ITFG2	2372
ITFG2	1088
ITFG2	1906
ITFG2	715
ITFG2	559
ITFG2	292
ITFG2	709
ITFG2	878
ITFG2	278
ITFG2	1302
IL1A	2124
PRRT1	1361
PRRT1	2782
PRRT1	1355
PRRT1	1909
PRRT1	1726
PRRT1	497
PRRT1	620
PRRT1	543
PRRT1	567
PRRT1	548
PRRT1	493
PRRT1	504
ITFG2-AS1	572
ITFG2-AS1	999
AC048344.4	527
PRLH	264
LCTL	3147
LCTL	2552
LCTL	1451
LCTL	571
LCTL	210
HSPD1P16	394
MTCO3P24	782
ATG16L2	2243
ATG16L2	1614
ATG16L2	2254
ATG16L2	3841
ATG16L2	519
ATG16L2	1178
ATG16L2	3731
ATG16L2	1492
ATG16L2	589
ATG16L2	385
ATG16L2	4577
ATG16L2	821
ATG16L2	537
ATG16L2	963
ATG16L2	1456
ATG16L2	1575
ATG16L2	552
ATG16L2	1400
ATG16L2	784
ATG16L2	295
ATG16L2	571
MTND6P33	183
CDK18	1648
CDK18	1134
CDK18	2435
CDK18	2143
CDK18	3141
CDK18	342
CDK18	794
CDK18	782
CDK18	591
CDK18	435
CDK18	949
CDK18	351
CDK18	3756
CDK18	954
CDK18	1509
CDK18	3190
CDK18	543
CDK18	468
CDK18	556
CDK18	582
CDK18	1040
CDK18	541
CDK18	716
BCL11A	3388
BCL11A	4052
BCL11A	2494
BCL11A	1519
BCL11A	1329
BCL11A	564
BCL11A	1325
BCL11A	634
BCL11A	866
BCL11A	2664
BCL11A	2316
BCL11A	619
BCL11A	726
BCL11A	7604
BCL11A	5519
BCL11A	2775
BCL11A	993
BCL11A	819
BCL11A	518
BCL11A	1379
BCL11A	3727
BCL11A	6003
BCL11A	758
BCL11A	369
BCL11A	4874
BCL11A	372
BCL11A	522
AC009970.1	432
LEMD1-AS1	2781
AC136469.2	1028
RBPJ	609
RBPJ	716
RBPJ	566
RBPJ	795
RBPJ	1682
RBPJ	1697
RBPJ	1519
RBPJ	340
RBPJ	1752
RBPJ	555
RBPJ	537
RBPJ	577
RBPJ	388
RBPJ	758
RBPJ	1689
RBPJ	569
RBPJ	607
RBPJ	578
RBPJ	698
RBPJ	572
RBPJ	1682
RBPJ	5761
RBPJ	455
RBPJ	742
RBPJ	731
RBPJ	658
RBPJ	546
RBPJ	405
RBPJ	860
RBPJ	5990
RBPJ	5860
AL356432.3	465
AL356432.2	422
MTND4LP11	280
C1orf216	3218
C1orf216	578
C1orf216	492
KLHDC8A	2928
KLHDC8A	3177
KLHDC8A	1022
KLHDC8A	606
KLHDC8A	523
KLHDC8A	566
KLHDC8A	948
KLHDC8A	571
KLHDC8A	518
KLHDC8A	567
KLHDC8A	567
KLHDC8A	2931
PHKBP2	708
KRT8P10	1447
AL021153.1	308
AC079178.2	1624
MRPL4	1118
MRPL4	777
MRPL4	1455
MRPL4	747
MRPL4	1423
MRPL4	1620
MRPL4	1487
MRPL4	827
MRPL4	552
MRPL4	876
MRPL4	1320
EGFL8	1310
EGFL8	1312
EGFL8	825
EGFL8	2442
EGFL8	533
EGFL8	455
AC073548.1	1882
AC074397.1	1010
NLGN4X	600
NLGN4X	5870
NLGN4X	5454
NLGN4X	3124
NLGN4X	3750
NLGN4X	894
NLGN4X	749
NLGN4X	5865
AC244517.3	1235
LINC01844	2237
AC130462.1	549
SLC38A10	4300
SLC38A10	1988
SLC38A10	896
SLC38A10	774
SLC38A10	2903
SLC38A10	1627
SLC38A10	2708
SLC38A10	580
SLC38A10	663
SLC38A10	528
SLC38A10	423
ORC5	1958
ORC5	2043
ORC5	780
ORC5	1409
ORC5	528
ORC5	1214
ORC5	567
ORC5	344
CCL3	778
CCL3	1494
CCL3	1117
TEKT5	523
TEKT5	1612
TEKT5	771
GSTT2B	1099
GSTT2B	819
AC023157.1	402
AC023796.2	451
DUX4L37	728
AC002091.1	557
AL161910.1	2724
AL161910.1	2450
AL161910.1	1856
AL161910.1	564
AL161910.1	452
CDC27P3	1910
AC006581.1	496
KLRG1	592
KLRG1	427
KLRG1	851
KLRG1	468
KLRG1	1206
KLRG1	1335
KLRG1	532
DCDC2C	1476
DCDC2C	716
DCDC2C	717
AC010907.1	807
AL035404.2	304
AL157371.2	480
PSMB2	2701
PSMB2	1127
PSMB2	4217
AL713998.2	1198
CNOT7P2	832
RPL14P3	622
TSHB	474
TSHB	537
AC034205.1	638
AC121342.1	550
SCOC-AS1	1987
SCOC-AS1	453
SCOC-AS1	405
AC022695.2	768
AC034205.3	1376
C16orf45	2405
C16orf45	1855
C16orf45	737
C16orf45	546
C16orf45	1866
C16orf45	865
C16orf45	534
C16orf45	462
C16orf45	497
C16orf45	935
LINC01290	502
HCG25	759
HCG25	702
HCG25	677
HCG25	469
RARB	1273
RARB	2775
RARB	3084
RARB	574
RARB	1191
RARB	1258
RARB	1235
RARB	2590
KRT43P	910
AC133141.1	339
EEF1GP5	1310
CFL1P7	486
OR2AM1P	422
LMNTD1	636
LMNTD1	1718
LMNTD1	1729
LMNTD1	1677
LMNTD1	1285
LMNTD1	1520
LMNTD1	454
LMNTD1	582
LMNTD1	716
LMNTD1	597
LMNTD1	525
ZRANB1	5695
ZRANB1	587
ZNF839	2971
ZNF839	2905
ZNF839	2987
ZNF839	2865
ZNF839	1951
ZNF839	583
ZNF839	1770
ZNF839	931
ZNF839	756
ZNF839	2219
ZNF839	876
ZNF839	2123
NDUFA6-DT	2213
NDUFA6-DT	510
NDUFA6-DT	774
NDUFA6-DT	833
NDUFA6-DT	662
NDUFA6-DT	568
NDUFA6-DT	389
NDUFA6-DT	364
NDUFA6-DT	755
NDUFA6-DT	286
NDUFA6-DT	594
NDUFA6-DT	630
NDUFA6-DT	747
HIST1H2BF	1196
HIST1H2BD	496
HIST1H2BD	789
CNTN2	4000
CNTN2	4447
CNTN2	7999
CNTN2	3733
CNTN2	4146
CNTN2	1539
CNTN2	4318
CNTN2	4497
CNTN2	5081
CNTN2	2174
CNTN2	1238
CNTN2	1548
CNTN2	3501
CNTN2	4306
CNTN2	7112
CNTN2	1749
CNTN2	1082
CNTN2	3370
CNTN2	1436
CNTN2	1876
CNTN2	1789
CNTN2	2075
CNTN2	555
CNTN2	4065
CNTN2	2957
CNTN2	876
CNTN2	2840
CNTN2	2903
CNTN2	2981
CNTN2	1048
CNTN2	2798
CNTN2	2610
CNTN2	633
HIST1H1PS1	574
AC068134.1	481
AC068134.1	356
AL163192.1	708
CTBS	6600
CTBS	2892
CTBS	1748
CTBS	1633
AC068733.3	3157
AC068733.3	269
UBBP1	473
AC112255.1	2493
AC002558.1	803
TOMM6	637
TOMM6	595
AC008993.3	631
PCDHB9	498
PCDHB9	4415
PCDHB9	616
LGI4	2814
LGI4	2891
LGI4	2200
LGI4	2630
LGI4	612
LGI4	1076
LGI4	1113
LGI4	1102
LGI4	557
MDM4	909
MDM4	10073
MDM4	6102
MDM4	884
MDM4	552
MDM4	547
MDM4	697
MDM4	582
MDM4	513
MDM4	9782
MDM4	9597
MDM4	10008
MDM4	9407
MDM4	9098
MDM4	9926
MDM4	481
MDM4	5592
AP001469.3	686
AP001469.3	2014
AP001469.2	390
MCM3AP	2671
MCM3AP	4075
MCM3AP	4593
MCM3AP	6333
MCM3AP	570
MCM3AP	669
MCM3AP	364
MCM3AP	876
MCM3AP	199
MCM3AP	6193
ALKBH3-AS1	1906
ALKBH3-AS1	450
ALKBH3-AS1	542
ALKBH3-AS1	547
THOC6	960
THOC6	1143
THOC6	1419
THOC6	1300
THOC6	988
THOC6	1360
THOC6	788
THOC6	991
THOC6	1246
THOC6	614
AC026250.1	2311
AC026250.1	2168
MSH5	694
MSH5	2729
MSH5	2884
MSH5	784
MSH5	1188
MSH5	2708
MSH5	2666
MSH5	1112
MSH5	1000
MSH5	638
MSH5	2704
MSH5	688
MSH5	857
MSH5	616
MSH5	520
HOXB9	2581
FTLP15	532
AC073115.2	555
AC093627.2	568
CDX2	4053
CDX2	581
DUX4L33	958
LINC00303	1891
LINC00303	1116
LINC00303	1028
AC104002.2	318
AL008628.2	5187
AC000078.1	682
DENND5B-AS1	564
DENND5B-AS1	1106
AC068792.1	417
AC022080.3	482
AC136896.1	547
PCMTD1P7	357
AC005740.2	419
CNGA2	2834
AC010230.1	443
AC010230.1	592
OR2V1	2609
OR2V1	2665
OR2V1	2494
OR2V1	2423
OR2V1	948
C17orf77	641
C17orf77	2525
C17orf77	2470
BTNL9	1626
BTNL9	3500
BTNL9	2199
BTNL9	1444
BTNL9	508
BTNL9	571
BTNL9	611
BTNL9	332
BTNL9	676
BTNL9	885
AL133270.1	279
AC007953.2	193
AL139231.1	312
SPAAR	1612
SPAAR	1557
SPAAR	1538
SPAAR	865
SPAAR	357
MTND5P4	288
AC027601.1	4506
AC027601.1	815
AC106894.1	451
FRMD5	5011
FRMD5	4091
FRMD5	2042
FRMD5	2319
FRMD5	2628
FRMD5	2778
FRMD5	702
FRMD5	1994
FRMD5	958
FRMD5	590
FRMD5	519
FRMD5	5059
AMPD1	2051
AMPD1	2375
AMPD1	2392
AMPD1	801
AMPD1	1693
AMPD1	1283
AMPD1	441
NIFKP6	845
FABP5P5	406
IGKV1-37	398
MAN1B1-DT	1872
RPL7P52	742
AP000351.9	350
WDR5B	3720
AC090753.1	331
CFTRP1	183
AC015987.1	804
AC096632.1	310
PDHA1	731
PDHA1	471
PDHA1	3310
PDHA1	611
PDHA1	699
PDHA1	734
PDHA1	535
PDHA1	437
PDHA1	709
PDHA1	791
PDHA1	3277
PDHA1	3391
PDHA1	3484
AL157414.1	770
POLA1	5486
POLA1	5440
POLA1	978
POLA1	580
POLA1	806
POLA1	5434
NKPD1	4233
NKPD1	1950
TRIM51DP	596
ZNF296	1744
ZNF296	1631
CYB5R1	1651
CYB5R1	3033
CYB5R1	863
CYB5R1	644
CYB5R1	680
CYB5R1	661
CYB5R1	899
AC005757.1	472
CENPW	443
CENPW	528
CENPW	750
CXorf49B	1715
CXorf49B	532
GEMIN7	848
GEMIN7	576
GEMIN7	1657
GEMIN7	429
GEMIN7	716
ZNF271P	5124
ZNF271P	4573
ZNF271P	2191
ZNF271P	1865
ZNF271P	1970
BBC3	1747
BBC3	1827
BBC3	1347
BBC3	1538
BBC3	1838
BBC3	900
Z83847.1	1463
SOCS5P3	1576
INPP5D	5274
INPP5D	2545
INPP5D	4845
INPP5D	431
INPP5D	568
INPP5D	569
INPP5D	3628
INPP5D	401
INPP5D	527
INPP5D	958
INPP5D	439
INPP5D	568
INPP5D	588
INPP5D	528
AC008592.1	665
AC008592.1	733
MGAT4EP	2810
MGAT4EP	1135
VPS8	5011
VPS8	4721
VPS8	811
VPS8	477
VPS8	4969
VPS8	661
VPS8	318
VPS8	434
VPS8	549
VPS8	592
VPS8	653
VPS8	2359
VPS8	578
VPS8	583
VPS8	366
VPS8	185
VPS8	572
VPS8	668
VPS8	656
VPS8	946
VPS8	552
VPS8	2980
VPS8	756
VPS8	392
VPS8	568
VPS8	564
VPS8	207
VPS8	5047
EXOC3L2	2964
EXOC3L2	1230
CBX3P8	525
VMA21	485
VMA21	693
VMA21	4717
TYRL	441
RORB-AS1	1178
AC003958.1	421
AC010547.3	440
OR56B4	1152
C11orf68	1619
C11orf68	1559
C11orf68	1528
IGKV1-12	398
PLSCR2	574
PLSCR2	1272
PLSCR2	1441
PLSCR2	759
PLSCR2	499
PLSCR2	1001
PLSCR2	1208
AC010547.1	2793
AC010547.1	230
AL512791.2	4609
KIR2DL3	1596
RPL21P11	483
AC024940.3	316
AC063960.1	817
HCG9	663
POTEB3	2855
POTEB3	1813
POTEB3	1989
AC121320.1	839
AC006994.1	839
AL158207.2	266
MRPL42	15582
MRPL42	920
MRPL42	567
MRPL42	1983
MRPL42	701
MRPL42	2105
MRPL42	725
MRPL42	775
MRPL42	692
MRPL42	999
HLA-J	1242
HLA-J	1292
HLA-J	959
HLA-J	1073
AC024940.1	1264
AC024940.1	520
AC024940.1	1215
AC024940.1	5833
AC024940.1	373
AC024940.1	481
AC024940.1	1145
Z98259.2	609
HPN	2363
HPN	1783
HPN	564
HPN	1212
HPN	1828
HPN	584
HPN	1820
HPN	2175
HPN	551
AL158801.2	554
AL158801.2	443
CCAR1	552
CCAR1	4683
CCAR1	754
CCAR1	3521
CCAR1	2432
CCAR1	2475
CCAR1	3224
CCAR1	2407
CCAR1	2447
CCAR1	570
CCAR1	3415
CCAR1	487
CCAR1	478
CCAR1	869
CCAR1	701
CCAR1	565
CCAR1	561
CCAR1	4540
PLUT	2518
OTUD4	2498
OTUD4	7069
OTUD4	7273
OTUD4	617
OTUD4	1255
OTUD4	671
OTUD4	864
OTUD4	543
OTUD4	467
OTUD4	591
Z82196.2	549
LCP2	4678
LCP2	2211
LCP2	1599
LCP2	512
LCP2	666
LCP2	858
LCP2	962
LCP2	628
LCP2	614
LCP2	2421
TIPIN	1744
TIPIN	1459
TIPIN	1009
TIPIN	495
TIPIN	685
TIPIN	729
AC087241.1	429
KRTAP9-8	960
AC110768.2	329
AC091905.1	311
KRTAP9-1	753
KRTAP9-1	351
KRTAP9-1	369
KRTAP9-1	330
RPSAP20	890
LCT	6279
LCT	3508
LGSN	608
LGSN	1949
LGSN	5213
LGSN	1612
KRTAP4-4	1081
KRTAP4-6	1055
AC020907.6	1781
AC021683.2	177
AC021683.2	2451
AC021683.2	4902
AC098588.1	1890
TTLL7-IT1	2921
DYRK1B	2724
DYRK1B	2535
DYRK1B	1806
DYRK1B	2007
DYRK1B	446
DYRK1B	657
DYRK1B	772
DYRK1B	2448
TAPBP	2887
TAPBP	3684
TAPBP	3766
TAPBP	1337
TAPBP	1824
TAPBP	2202
TAPBP	1239
TAPBP	612
TAPBP	725
TAPBP	1476
RGR	481
RGR	743
RGR	2247
RGR	690
RGR	868
RGR	2502
RGR	482
RGR	669
RGR	747
RGR	1349
PCYT1B-AS1	275
PPIEL	2241
PPIEL	693
PPIEL	497
PPIEL	487
PPIEL	681
PPIEL	2757
PPIEL	1145
PPIEL	1070
PPIEL	2356
PPIEL	2737
PPIEL	2408
PPIEL	1010
PPIEL	2339
PPIEL	1048
PPIEL	680
AL359238.1	744
ZNF337-AS1	4666
ZNF337-AS1	650
ZNF337-AS1	964
ZNF337-AS1	817
ZNF337-AS1	780
ZNF337-AS1	481
AC012557.1	611
AL021877.1	2194
HOXB4	3757
BTF3	897
BTF3	887
BTF3	740
BTF3	1177
BTF3	1237
BTF3	610
BTF3	954
BTF3	377
BTF3	515
AC068473.4	585
LPCAT2BP	1534
CYCSP44	313
C1orf123	1085
C1orf123	1912
C1orf123	1009
C1orf123	1908
C1orf123	720
C1orf123	841
C1orf123	490
SLC11A2	609
SLC11A2	4011
SLC11A2	3762
SLC11A2	3810
SLC11A2	2125
SLC11A2	2486
SLC11A2	1677
SLC11A2	4132
SLC11A2	4164
SLC11A2	4348
SLC11A2	3490
SLC11A2	3104
SLC11A2	4053
SLC11A2	3993
SLC11A2	2470
SLC11A2	1958
SLC11A2	1740
SLC11A2	1789
SLC11A2	434
SLC11A2	559
SLC11A2	652
SLC11A2	924
SLC11A2	569
SLC11A2	581
SLC11A2	587
SLC11A2	546
SLC11A2	565
SLC11A2	576
SLC11A2	526
SLC11A2	585
SLC11A2	557
SLC11A2	551
SLC11A2	622
SLC11A2	530
RPL10P4	308
ZBED8	2851
ZBED8	2484
AC097636.1	3136
AC097636.1	1685
AC073611.1	647
CYP4A27P	190
AC005519.1	1367
CYP4A26P	196
AC112191.3	277
AC112191.2	333
MAPK1IP1L	6480
MAPK1IP1L	565
MAPK1IP1L	534
MAPK1IP1L	517
MAPK1IP1L	2836
AP001000.1	742
AC112191.1	701
FBXO3	5798
FBXO3	2397
FBXO3	3740
FBXO3	7410
FBXO3	1448
FBXO3	918
FBXO3	3217
FBXO3	350
FBXO3	1672
FBXO3	945
FBXO3	584
FBXO3	570
FBXO3	534
AC125257.1	2930
TPH1	5325
TPH1	1138
TPH1	461
TPH1	556
AC090023.1	443
KRT18P60	1297
ATXN3L	2164
ATXN3L	837
AC114689.2	1297
RPL31P9	141
LGALS17A	2562
LGALS17A	1807
LGALS17A	2018
LGALS17A	1111
LGALS17A	406
HOXC-AS3	2816
HOXC-AS3	544
HOXC-AS3	533
HOXC-AS3	368
PDXDC1	4523
PDXDC1	3777
PDXDC1	4830
PDXDC1	2965
PDXDC1	2685
PDXDC1	884
PDXDC1	561
PDXDC1	2597
PDXDC1	2183
PDXDC1	4173
PDXDC1	1113
INAFM2	3052
INAFM2	594
HLA-P	731
AC004706.1	879
AL451000.1	1186
AC092628.1	252
AP005432.2	586
HTR5A-AS1	2703
HTR5A-AS1	551
LIPT1P1	1186
TRPC2	3173
TRPC2	1189
AZIN1	4721
AZIN1	2857
AZIN1	565
AZIN1	839
AZIN1	680
AZIN1	872
AZIN1	660
AZIN1	773
AZIN1	574
AZIN1	576
CENPU	1998
CENPU	1549
CENPU	723
CENPU	665
CENPU	585
CENPU	688
MYBPC1	3834
MYBPC1	3861
MYBPC1	654
MYBPC1	3644
MYBPC1	3749
MYBPC1	3871
MYBPC1	975
MYBPC1	4031
MYBPC1	3777
MYBPC1	3569
MYBPC1	3512
MYBPC1	3533
MYBPC1	3899
MYBPC1	3934
MYBPC1	3426
MYBPC1	583
MYBPC1	968
MYBPC1	770
MYBPC1	574
MYBPC1	569
MYBPC1	440
MYBPC1	1902
MYBPC1	661
DHRS4L2	1342
DHRS4L2	1117
DHRS4L2	854
DHRS4L2	1370
DHRS4L2	556
DHRS4L2	918
DHRS4L2	574
DHRS4L2	511
DHRS4L2	413
DHRS4L2	1450
DHRS4L2	1049
HOXC13-AS	1408
THOC7-AS1	673
AC013391.1	459
AC104162.1	2382
AC104162.1	683
AC104162.1	479
AC104162.1	708
LDHAL6EP	1143
CLIP4	2322
CLIP4	2162
CLIP4	2269
CLIP4	2480
CLIP4	2311
CLIP4	4293
CLIP4	826
CLIP4	1401
CLIP4	377
CLIP4	562
CLIP4	627
CLIP4	425
AL161638.1	481
AL161638.2	507
DDX49	1830
DDX49	583
DDX49	772
DDX49	721
DDX49	1882
DDX49	557
DDX49	753
DDX49	1691
DDX49	1550
DDX49	633
DDX49	342
DDX49	771
DDX49	594
DDX49	1912
AL021921.1	93
HOMER3-AS1	957
WNT8B	2112
UBTFL7	1191
AC084851.1	249
DDX39BP1	192
LINC02226	1587
AC091965.4	587
RPL7P12	750
HLA-DMA	660
HLA-DMA	780
HLA-DMA	1010
HLA-DMA	1738
HLA-DMA	1126
HLA-DMA	698
HLA-DMA	806
HLA-DMA	871
HLA-DMA	611
HLA-DMA	984
UBLCP1	2392
UBLCP1	421
UBLCP1	1558
SYNPR-AS1	558
TRAPPC2P5	308
PPIAP31	495
NTMT1	1487
NTMT1	1315
NTMT1	576
NTMT1	1123
NTMT1	1072
NTMT1	741
NTMT1	852
NTMT1	624
NTMT1	1346
NTMT1	1501
NTMT1	1562
NAIF1	963
NAIF1	3399
NAIF1	2049
NAIF1	343
AC234778.2	354
NMNAT1P1	876
SLC9A7	3838
SLC9A7	705
SLC9A7	502
SLC9A7	415
SLC9A7	10024
WDR46	431
WDR46	872
WDR46	669
WDR46	2358
WDR46	1007
WDR46	968
WDR46	538
WDR46	941
WDR46	760
WDR46	583
AL590762.4	253
AC126121.2	698
AC005083.1	667
AC005083.1	740
AC005083.1	676
AC092691.1	554
AC092691.2	803
AC012442.1	529
OR2U2P	960
SCGB3A1	521
SCGB3A1	714
RPA2P2	796
AC007562.1	517
CKS2	613
OR4C3	1036
OR4C3	990
OR4C3	597
OR4C4P	931
RCAN3	6802
RCAN3	997
RCAN3	667
RCAN3	658
RCAN3	382
RCAN3	497
RCAN3	2386
RCAN3	2574
RCAN3	2640
RCAN3	2527
RCAN3	2662
LRRC69	571
LRRC69	1861
LRRC69	720
LRRC69	1044
LRRC69	415
LRRC69	397
LRRC69	488
LINC00239	639
AC008622.2	1229
AC008622.2	1225
AC011473.4	1388
AC011473.4	1602
AC103718.1	10728
SPDL1	2668
SPDL1	711
SPDL1	552
SPDL1	2144
